TimeStamp;Tout;SolGlob;WindSpd;WindDir
2021-10-29 11:00:00+01:00;11.586480712890648;50.8234375;3.9386656;175.50616455078125
2021-10-29 12:00:00+01:00;11.708795166015648;62.53723958333333;4.399949;173.98753356933594
2021-10-29 13:00:00+01:00;11.715539550781273;49.41121527777778;4.4370956;173.72657775878906
2021-10-29 14:00:00+01:00;11.887445068359398;9.688680555555557;3.3316855;184.847412109375
2021-10-29 15:00:00+01:00;11.444818115234398;6.044444444444444;3.9329212;185.9160919189453
2021-10-29 16:00:00+01:00;11.190393066406273;0.32;3.202662;186.1043243408203
2021-10-29 17:00:00+01:00;11.136010742187525;0.0177777777777777;2.7467263;187.19647216796875
2021-10-29 18:00:00+01:00;11.025933837890648;0.0;4.534856;184.68096923828125
2021-10-29 19:00:00+01:00;10.825952148437525;0.0;4.400567;180.2348480224609
2021-10-29 20:00:00+01:00;10.429071044921898;0.0;3.7843518;163.8961639404297
2021-10-29 21:00:00+01:00;10.432122802734398;1.3893278888454932e-14;2.9137373;162.0725860595703
2021-10-29 22:00:00+01:00;10.621118164062525;1.3897124192160011e-14;2.0486557;150.85926818847656
2021-10-29 23:00:00+01:00;10.732049560546898;1.3889314081577058e-14;2.7610428;156.16087341308594
2021-10-30 00:00:00+01:00;10.628900146484398;1.3893596921092191e-14;3.0010056;148.53880310058594
2021-10-30 01:00:00+01:00;10.760766601562525;1.389795685942848e-14;4.351058;156.31019592285156
2021-10-30 02:00:00+01:00;10.768273925781273;1.3881160881239967e-14;3.881956;144.0967559814453
2021-10-30 03:00:00+01:00;10.784234619140648;1.3896017824076444e-14;4.027223;139.86868286132812
2021-10-30 04:00:00+01:00;10.596643066406273;1.3895196721631148e-14;3.7722871;146.68284606933594
2021-10-30 05:00:00+01:00;10.711419677734398;-5.558194336884192e-14;3.9935098;148.8297882080078
2021-10-30 06:00:00+01:00;10.721276855468773;0.0;4.325117;146.6409912109375
2021-10-30 07:00:00+01:00;11.154870605468773;0.1822222222222222;3.9147267;159.45089721679688
2021-10-30 08:00:00+01:00;11.326226806640648;5.035555555555556;4.3476033;181.05892944335935
2021-10-30 09:00:00+01:00;11.391076660156273;32.24;3.4610708;194.2351226806641
2021-10-30 10:00:00+01:00;11.823602294921898;131.98222222222222;3.7687893;186.63912963867188
2021-10-30 11:00:00+01:00;12.604486083984398;170.47427083333332;3.8920958;201.1771240234375
2021-10-30 12:00:00+01:00;12.464257812500025;242.0743576388889;3.8164752;204.54942321777344
2021-10-30 13:00:00+01:00;12.541131591796898;200.78131944444445;1.9966133;200.6704559326172
2021-10-30 14:00:00+01:00;12.682519531250025;81.37069444444444;3.6288128;178.13084411621094
2021-10-30 15:00:00+01:00;12.071710205078148;37.90222222222222;3.3322124;167.03701782226562
2021-10-30 16:00:00+01:00;11.440118408203148;1.7777777777777777;2.6877022;165.80165100097656
2021-10-30 17:00:00+01:00;10.773034667968773;0.0;1.8087468;162.33978271484375
2021-10-30 18:00:00+01:00;10.336297607421898;0.0;1.536613;119.45437622070312
2021-10-30 19:00:00+01:00;10.429498291015648;0.0;3.126937;89.40984344482422
2021-10-30 20:00:00+01:00;10.555444335937525;0.0;3.6711519;83.63291931152344
2021-10-30 21:00:00+01:00;10.207727050781273;1.3897112627336839e-14;5.389773;83.2585220336914
2021-10-30 22:00:00+01:00;10.238122558593773;1.3892444293715932e-14;2.5683334;117.18120574951172
2021-10-30 23:00:00+01:00;10.447198486328148;1.3901769396134572e-14;3.1978195;98.55618286132812
2021-10-31 00:00:00+01:00;10.398950195312525;1.3895135042574223e-14;4.478202;102.93553161621094
2021-10-31 01:00:00+01:00;10.391656494140648;1.3895150462338455e-14;3.424962;108.16378784179688
2021-10-31 02:00:00+01:00;10.251885986328148;1.3895165882102687e-14;3.4071732;101.35962677001952
2021-10-31 03:00:00+01:00;10.181787109375025;1.3897453789620448e-14;3.1422787;117.80680847167967
2021-10-31 04:00:00+01:00;10.111169433593773;1.3892374904776892e-14;3.5841055;136.86077880859375
2021-10-31 05:00:00+01:00;9.872644042968773;-5.5579291169394194e-14;3.5137997;148.8108673095703
2021-10-31 06:00:00+01:00;9.534692382812525;0.0;2.5431042;167.4153289794922
2021-10-31 07:00:00+01:00;9.267114257812525;0.0355555555555555;2.065788;150.99295043945312
2021-10-31 08:00:00+01:00;9.206750488281273;2.897777777777778;3.2786853;182.47499084472656
2021-10-31 09:00:00+01:00;9.318444824218773;34.666666666666664;3.1142795;180.45643615722656
2021-10-31 10:00:00+01:00;9.673272705078148;186.09777777777776;3.6311605;214.6116485595703
2021-10-31 11:00:00+01:00;10.238061523437525;235.24239583333332;3.698339;206.5102081298828
2021-10-31 12:00:00+01:00;11.129083251953148;217.53774305555555;3.5413725;198.1868438720703
2021-10-31 13:00:00+01:00;11.774530029296898;199.03118055555555;3.4352646;195.24131774902344
2021-10-31 14:00:00+01:00;11.937097167968773;137.68923611111111;3.553022;191.6797790527344
2021-10-31 15:00:00+01:00;12.036248779296898;54.70222222222223;2.849178;193.04229736328125
2021-10-31 16:00:00+01:00;11.218774414062525;2.24;2.1134462;144.49391174316406
2021-10-31 17:00:00+01:00;9.850488281250025;0.0;2.238913;150.78201293945312
2021-10-31 18:00:00+01:00;9.109063720703148;0.0;2.5946174;172.36802673339844
2021-10-31 19:00:00+01:00;8.250756835937523;0.0;0.9085028;78.5161361694336
2021-10-31 20:00:00+01:00;8.580377197265648;0.0;0.90693736;20.02009391784668
2021-10-31 21:00:00+01:00;9.057397460937525;1.3896742552995296e-14;1.4262829;44.60870361328125
2021-10-31 22:00:00+01:00;9.291284179687525;1.3886931728003383e-14;1.9669092;126.04388427734376
2021-10-31 23:00:00+01:00;9.145166015625025;1.3896071793251252e-14;2.872853;91.16405487060548
2021-11-01 00:00:00+01:00;8.943688964843773;1.3890206500431922e-14;3.7404425;76.81050872802734
2021-11-01 01:00:00+01:00;8.843621826171898;1.3947307814849491e-14;4.2656155;73.19990539550781
2021-11-01 02:00:00+01:00;9.006768798828148;1.394310592909657e-14;5.247884;73.64680480957031
2021-11-01 03:00:00+01:00;9.075860595703148;1.3964325452148824e-14;7.0949206;71.69082641601562
2021-11-01 04:00:00+01:00;8.710687255859398;1.3956686886442939e-14;7.5799255;80.15482330322266
2021-11-01 05:00:00+01:00;8.725366210937523;-5.584065617310804e-14;6.3501515;101.69041442871094
2021-11-01 06:00:00+01:00;9.303277587890648;0.0;5.9325676;124.8272476196289
2021-11-01 07:00:00+01:00;10.138513183593773;0.0266666666666666;6.459374;149.53904724121094
2021-11-01 08:00:00+01:00;10.721734619140648;1.2533333333333334;4.2380958;170.3938446044922
2021-11-01 09:00:00+01:00;10.618218994140648;17.52;3.358163;161.57667541503906
2021-11-01 10:00:00+01:00;10.876214599609398;11.12888888888889;2.8917782;151.017578125
2021-11-01 11:00:00+01:00;11.150476074218773;17.78247829861111;2.0072346;158.31048583984375
2021-11-01 12:00:00+01:00;11.484918212890648;8.956163194444445;2.728016;153.71878051757812
2021-11-01 13:00:00+01:00;11.492333984375025;14.159401041666667;3.5408463;147.59432983398438
2021-11-01 14:00:00+01:00;11.746667480468773;25.711180555555558;2.6389403;142.084228515625
2021-11-01 15:00:00+01:00;11.607476806640648;;3.245097;155.33132934570312
2021-11-01 16:00:00+01:00;;1.191111111111111;;
2021-11-01 17:00:00+01:00;10.604486083984398;0.0;3.3183453;157.48138427734375
2021-11-01 18:00:00+01:00;10.173699951171898;0.0;3.810682;160.007568359375
2021-11-01 19:00:00+01:00;10.088159179687525;0.0;4.1975913;168.67628479003906
2021-11-01 20:00:00+01:00;10.008905029296898;0.0;4.454939;173.6969451904297
2021-11-01 21:00:00+01:00;10.016168212890648;1.3959144411367242e-14;5.462991;166.788330078125
2021-11-01 22:00:00+01:00;9.996270751953148;1.3959169468484116e-14;4.837384;169.0926971435547
2021-11-01 23:00:00+01:00;10.057824707031273;1.3959184888248348e-14;6.381929;175.32330322265625
2021-11-02 00:00:00+01:00;10.028222656250025;1.3959200308012575e-14;5.895076;174.01768493652344
2021-11-02 01:00:00+01:00;9.698602294921898;1.3959219582717864e-14;4.8862166;179.16574096679688
2021-11-02 02:00:00+01:00;9.579522705078148;1.395922729259998e-14;4.5423098;181.66140747070312
2021-11-02 03:00:00+01:00;9.661309814453148;1.3959240784893684e-14;4.2825217;169.5736083984375
2021-11-02 04:00:00+01:00;9.834710693359398;1.3959250422246328e-14;4.8530865;172.64306640625
2021-11-02 05:00:00+01:00;9.832360839843773;-5.5836936154987327e-14;5.084218;170.05650329589844
2021-11-02 06:00:00+01:00;9.485955810546898;0.0;5.4972076;168.99534606933594
2021-11-02 07:00:00+01:00;9.244714355468773;0.28;4.3436723;164.27015686035156
2021-11-02 08:00:00+01:00;9.126763916015648;20.25333333333333;3.3278313;146.8841094970703
2021-11-02 09:00:00+01:00;9.159600830078148;23.89333333333333;3.3840516;140.34249877929688
2021-11-02 10:00:00+01:00;9.527673339843773;18.08;2.7384245;148.41299438476562
2021-11-02 11:00:00+01:00;9.818597412109398;15.768888888888888;3.9340086;136.8493194580078
2021-11-02 12:00:00+01:00;10.470605468750025;15.342222222222222;4.0786695;139.9237060546875
2021-11-02 13:00:00+01:00;10.320794677734398;38.72;3.3963468;141.5621337890625
2021-11-02 14:00:00+01:00;10.279351806640648;55.68;2.9073033;135.07635498046875
2021-11-02 15:00:00+01:00;10.325311279296898;8.8;3.4258916;128.38389587402344
2021-11-02 16:00:00+01:00;10.085565185546898;0.0711111111111111;2.4961438;120.53433990478516
2021-11-02 17:00:00+01:00;9.745782470703148;0.0177777777777777;2.5826583;110.50123596191406
2021-11-02 18:00:00+01:00;9.417291259765648;0.0;2.1626809;104.15731811523438
2021-11-02 19:00:00+01:00;9.052178955078148;0.0;1.7091236;99.28370666503906
2021-11-02 20:00:00+01:00;8.967584228515648;0.0;1.22232;73.1650390625
2021-11-02 21:00:00+01:00;8.760797119140648;1.3959296681539022e-14;1.4218173;42.24776458740234
2021-11-02 22:00:00+01:00;8.753991699218773;1.39622804059177e-14;1.8823006;39.14156723022461
2021-11-02 23:00:00+01:00;8.650994873046898;1.3958132489339588e-14;1.6600019;21.461986541748047
2021-11-03 00:00:00+01:00;8.480523681640648;1.3951852790356552e-14;1.8867018;13.764883041381836
2021-11-03 01:00:00+01:00;8.315270996093773;1.3966328094028311e-14;1.8799458;18.133113861083984
2021-11-03 02:00:00+01:00;7.924981689453148;1.3959709160232196e-14;1.90898;16.785486221313477
2021-11-03 03:00:00+01:00;7.496728515625023;1.3953668467594741e-14;1.677821;3.1278443336486816
2021-11-03 04:00:00+01:00;7.252008056640648;1.3974539118481272e-14;1.1822228;2.6014089584350586
2021-11-03 05:00:00+01:00;6.774530029296898;-5.5847622051599343e-14;0.7228778;26.16769790649414
2021-11-03 06:00:00+01:00;6.515039062500023;0.0;0.64530605;52.509254455566406
2021-11-03 07:00:00+01:00;6.625329589843773;0.2622222222222222;1.204127;6.683103084564209
2021-11-03 08:00:00+01:00;6.694024658203148;22.288888888888888;1.0338274;356.8727111816406
2021-11-03 09:00:00+01:00;7.075250244140648;64.22222222222223;0.88119847;359.1778259277344
2021-11-03 10:00:00+01:00;7.831781005859398;72.07111111111111;0.48795667;6.385004997253418
