,NO_1,NO_2,NO_3,DK_1,DK_2,DE_LU
2020-04-28 23:00:00+01:00,0.00529,0.00529,0.00709,0.019039999999999998,0.019039999999999998,0.019039999999999998
2020-04-29 00:00:00+01:00,0.00519,0.00519,0.00615,0.01732,0.01732,0.01758
2020-04-29 01:00:00+01:00,0.0051600000000000005,0.0051600000000000005,0.00592,0.01676,0.01676,0.01709
2020-04-29 02:00:00+01:00,0.0051600000000000005,0.0051600000000000005,0.0058200000000000005,0.01677,0.01677,0.01711
2020-04-29 03:00:00+01:00,0.00521,0.00521,0.00566,0.01761,0.01761,0.01804
2020-04-29 04:00:00+01:00,0.00534,0.00534,0.005900000000000001,0.020370000000000003,0.02041,0.02091
2020-04-29 05:00:00+01:00,0.0054,0.0054,0.0067,0.02428,0.02428,0.02428
2020-04-29 06:00:00+01:00,0.00574,0.00574,0.00731,0.02709,0.02709,0.02709
2020-04-29 07:00:00+01:00,0.0059299999999999995,0.0059299999999999995,0.00753,0.03057,0.03133,0.03057
2020-04-29 08:00:00+01:00,0.00574,0.00574,0.0076500000000000005,0.03024,0.030989999999999997,0.03024
2020-04-29 09:00:00+01:00,0.00554,0.00554,0.00739,0.02798,0.02867,0.02798
2020-04-29 10:00:00+01:00,0.00546,0.00546,0.0073,0.026,0.02664,0.026
2020-04-29 11:00:00+01:00,0.00542,0.00542,0.00732,0.023489999999999997,0.023489999999999997,0.023489999999999997
2020-04-29 12:00:00+01:00,0.00539,0.00539,0.00734,0.01908,0.01908,0.01908
2020-04-29 13:00:00+01:00,0.00539,0.00539,0.00735,0.018,0.018,0.018
2020-04-29 14:00:00+01:00,0.00534,0.00534,0.00733,0.0177,0.0177,0.0177
2020-04-29 15:00:00+01:00,0.00531,0.00531,0.00737,0.01843,0.019010000000000003,0.019010000000000003
2020-04-29 16:00:00+01:00,0.0052699999999999995,0.0052699999999999995,0.00729,0.02159,0.02159,0.02159
2020-04-29 17:00:00+01:00,0.00521,0.00521,0.00717,0.02526,0.02646,0.02646
2020-04-29 18:00:00+01:00,0.0052,0.0052,0.0071600000000000006,0.02807,0.0287,0.0287
2020-04-29 19:00:00+01:00,0.00524,0.00524,0.00722,0.02937,0.030850000000000002,0.030850000000000002
2020-04-29 20:00:00+01:00,0.0053,0.0053,0.00721,0.02678,0.027809999999999998,0.027809999999999998
2020-04-29 21:00:00+01:00,0.00514,0.00514,0.00721,0.01192,0.02312,0.023690000000000003
2020-04-29 22:00:00+01:00,0.00495,0.00495,0.00711,0.00766,0.00766,0.02096
2020-04-29 23:00:00+01:00,0.00521,0.00521,0.00753,0.00753,0.00753,0.01755
2020-04-30 00:00:00+01:00,0.0050999999999999995,0.0050999999999999995,0.00739,0.00744,0.00744,0.01557
2020-04-30 01:00:00+01:00,0.005059999999999999,0.005059999999999999,0.0073,0.0073,0.0073,0.01405
2020-04-30 02:00:00+01:00,0.00505,0.00505,0.00723,0.00723,0.00723,0.013640000000000001
2020-04-30 03:00:00+01:00,0.00509,0.00509,0.0071200000000000005,0.00724,0.00724,0.01384
2020-04-30 04:00:00+01:00,0.0052,0.0052,0.0071600000000000006,0.00774,0.00774,0.0174
2020-04-30 05:00:00+01:00,0.00523,0.00523,0.00644,0.009,0.02084,0.02135
2020-04-30 06:00:00+01:00,0.00525,0.00525,0.00749,0.018699999999999998,0.02548,0.02497
2020-04-30 07:00:00+01:00,0.00534,0.00534,0.00771,0.023899999999999998,0.02511,0.02511
2020-04-30 08:00:00+01:00,0.00534,0.00534,0.00757,0.02256,0.02346,0.02346
2020-04-30 09:00:00+01:00,0.00526,0.00526,0.00743,0.0208,0.02189,0.02189
2020-04-30 10:00:00+01:00,0.00521,0.00521,0.00719,0.020059999999999998,0.02102,0.02102
2020-04-30 11:00:00+01:00,0.00518,0.00518,0.00711,0.012960000000000001,0.01481,0.01481
2020-04-30 12:00:00+01:00,0.00517,0.00517,0.0064,0.00925,0.00925,0.00925
2020-04-30 13:00:00+01:00,0.00521,0.00521,0.0057,0.00793,0.01022,0.01022
2020-04-30 14:00:00+01:00,0.005059999999999999,0.005059999999999999,0.0052699999999999995,0.009689999999999999,0.01345,0.01345
2020-04-30 15:00:00+01:00,0.00504,0.00504,0.00525,0.01365,0.01775,0.01775
2020-04-30 16:00:00+01:00,0.00501,0.00501,0.0050999999999999995,0.02257,0.02341,0.02341
2020-04-30 17:00:00+01:00,0.0051600000000000005,0.0051600000000000005,0.00522,0.02585,0.027129999999999998,0.027129999999999998
2020-04-30 18:00:00+01:00,0.00519,0.00519,0.00534,0.03474,0.03474,0.03474
2020-04-30 19:00:00+01:00,0.00518,0.00518,0.0053,0.034659999999999996,0.034659999999999996,0.034659999999999996
2020-04-30 20:00:00+01:00,0.00523,0.00523,0.00523,0.02785,0.02902,0.02902
2020-04-30 21:00:00+01:00,0.00515,0.00515,0.00515,0.02138,0.02151,0.02204
2020-04-30 22:00:00+01:00,0.005019999999999999,0.005019999999999999,0.005019999999999999,0.013640000000000001,0.013640000000000001,0.01377
2020-04-30 23:00:00+01:00,0.00523,0.00523,0.00523,0.0055,0.00562,0.0055
2020-05-01 00:00:00+01:00,0.00517,0.00517,0.00517,0.00535,0.00535,0.00535
2020-05-01 01:00:00+01:00,0.004719999999999999,0.004719999999999999,0.004719999999999999,0.00382,0.004719999999999999,0.00382
2020-05-01 02:00:00+01:00,0.0045,0.0045,0.0045,0.00263,0.00458,0.00263
2020-05-01 03:00:00+01:00,0.0045,0.0045,0.0045,0.0045,0.0046,0.00156
2020-05-01 04:00:00+01:00,0.0047,0.0047,0.0047,0.0047,0.0047,0.00246
2020-05-01 05:00:00+01:00,0.00447,0.00447,0.00447,0.00447,0.00447,0.00254
2020-05-01 06:00:00+01:00,0.00479,0.00479,0.00479,0.00479,0.00479,0.0015
2020-05-01 07:00:00+01:00,0.00514,0.00514,0.00514,0.00514,0.00514,-0.00157
2020-05-01 08:00:00+01:00,0.00528,0.00528,0.00528,0.00528,0.00608,-0.0024300000000000003
2020-05-01 09:00:00+01:00,0.0053,0.0053,0.0053,0.0053,0.00656,-0.00289
2020-05-01 10:00:00+01:00,0.00528,0.00528,0.00528,0.00528,0.0066,-0.0024700000000000004
2020-05-01 11:00:00+01:00,0.0052,0.0052,0.0052,0.0052,0.00653,0.00035
2020-05-01 12:00:00+01:00,0.0051600000000000005,0.0051600000000000005,0.0051600000000000005,0.0051600000000000005,0.00628,-0.00204
2020-05-01 13:00:00+01:00,0.00519,0.00519,0.00519,0.00519,0.00617,-0.00206
2020-05-01 14:00:00+01:00,0.00518,0.00518,0.0052,0.00325,0.00587,-4e-05
2020-05-01 15:00:00+01:00,0.0051600000000000005,0.0051600000000000005,0.0059299999999999995,0.00195,0.00594,0.00195
2020-05-01 16:00:00+01:00,0.00532,0.00532,0.00605,0.00788,0.00788,0.00788
2020-05-01 17:00:00+01:00,0.00539,0.00539,0.00679,0.01899,0.01899,0.01899
2020-05-01 18:00:00+01:00,0.0054,0.0054,0.0070999999999999995,0.0235,0.0235,0.0235
2020-05-01 19:00:00+01:00,0.00543,0.00543,0.00726,0.02843,0.02843,0.02843
2020-05-01 20:00:00+01:00,0.0054800000000000005,0.0054800000000000005,0.00733,0.026879999999999998,0.026879999999999998,0.026879999999999998
2020-05-01 21:00:00+01:00,0.00542,0.00542,0.00737,0.02091,0.02091,0.02091
2020-05-01 22:00:00+01:00,0.00534,0.00534,0.00705,0.016,0.016,0.016
2020-05-01 23:00:00+01:00,0.0057599999999999995,0.0057599999999999995,0.00736,0.012199999999999999,0.012199999999999999,0.012199999999999999
2020-05-02 00:00:00+01:00,0.00566,0.00566,0.00717,0.01,0.01,0.01
2020-05-02 01:00:00+01:00,0.00563,0.00563,0.0072,0.01,0.01,0.01
2020-05-02 02:00:00+01:00,0.00564,0.00564,0.00721,0.008,0.008,0.008
2020-05-02 03:00:00+01:00,0.00567,0.00567,0.00723,0.008,0.008,0.008
2020-05-02 04:00:00+01:00,0.00571,0.00571,0.00721,0.008,0.008,0.008
2020-05-02 05:00:00+01:00,0.00577,0.00577,0.0072,0.0072,0.0072,0.0072
2020-05-02 06:00:00+01:00,0.00583,0.00583,0.00745,0.008,0.008,0.008
2020-05-02 07:00:00+01:00,0.005900000000000001,0.005900000000000001,0.00746,0.0103,0.0103,0.0103
2020-05-02 08:00:00+01:00,0.0059900000000000005,0.0059900000000000005,0.00799,0.01055,0.01055,0.01055
2020-05-02 09:00:00+01:00,0.00598,0.00598,0.00836,0.0107,0.0107,0.0107
2020-05-02 10:00:00+01:00,0.00594,0.00594,0.0083,0.01128,0.01128,0.01128
2020-05-02 11:00:00+01:00,0.005860000000000001,0.005860000000000001,0.00809,0.01001,0.01001,0.01001
2020-05-02 12:00:00+01:00,0.0057599999999999995,0.0057599999999999995,0.00735,0.00735,0.00735,0.00735
2020-05-02 13:00:00+01:00,0.00547,0.00547,0.00638,0.0056500000000000005,0.00638,0.0056500000000000005
2020-05-02 14:00:00+01:00,0.00525,0.00525,0.00657,0.00525,0.00657,0.00525
2020-05-02 15:00:00+01:00,0.0054800000000000005,0.0054800000000000005,0.00675,0.00566,0.00675,0.00566
2020-05-02 16:00:00+01:00,0.00567,0.00567,0.00827,0.0085,0.0085,0.0085
2020-05-02 17:00:00+01:00,0.0057,0.0057,0.007980000000000001,0.017929999999999998,0.017929999999999998,0.017929999999999998
2020-05-02 18:00:00+01:00,0.005719999999999999,0.005719999999999999,0.00795,0.02551,0.02551,0.02551
2020-05-02 19:00:00+01:00,0.00574,0.00574,0.00786,0.02804,0.02804,0.02804
2020-05-02 20:00:00+01:00,0.005730000000000001,0.005730000000000001,0.00775,0.02637,0.02637,0.02637
2020-05-02 21:00:00+01:00,0.00571,0.00571,0.0076100000000000004,0.02438,0.02438,0.02438
2020-05-02 22:00:00+01:00,0.00562,0.00562,0.0074199999999999995,0.02032,0.02032,0.020489999999999998
2020-05-02 23:00:00+01:00,0.00588,0.00588,0.00747,0.018,0.018,0.018
2020-05-03 00:00:00+01:00,0.00578,0.00578,0.00717,0.00811,0.00811,0.01376
2020-05-03 01:00:00+01:00,0.00574,0.00574,0.00696,0.00775,0.00775,0.011439999999999999
2020-05-03 02:00:00+01:00,0.005730000000000001,0.005730000000000001,0.006860000000000001,0.00787,0.00787,0.01115
2020-05-03 03:00:00+01:00,0.00574,0.00574,0.0067800000000000004,0.00775,0.00775,0.01182
2020-05-03 04:00:00+01:00,0.00577,0.00577,0.0061200000000000004,0.00775,0.00775,0.01337
2020-05-03 05:00:00+01:00,0.00579,0.00579,0.0072699999999999996,0.00786,0.00786,0.01156
2020-05-03 06:00:00+01:00,0.0058200000000000005,0.0058200000000000005,0.00746,0.00841,0.00841,0.01094
2020-05-03 07:00:00+01:00,0.005889999999999999,0.005889999999999999,0.00745,0.01,0.01,0.01
2020-05-03 08:00:00+01:00,0.00597,0.00597,0.00764,0.0094,0.0094,0.0094
2020-05-03 09:00:00+01:00,0.00597,0.00597,0.00764,0.009699999999999999,0.009699999999999999,0.009699999999999999
2020-05-03 10:00:00+01:00,0.00594,0.00594,0.007679999999999999,0.01,0.01,0.01
2020-05-03 11:00:00+01:00,0.005900000000000001,0.005900000000000001,0.0076500000000000005,0.00855,0.00855,0.01
2020-05-03 12:00:00+01:00,0.005849999999999999,0.005849999999999999,0.0070599999999999994,0.0070599999999999994,0.0070599999999999994,0.0070599999999999994
2020-05-03 13:00:00+01:00,0.00566,0.00566,0.00584,0.00584,0.00584,0.00584
2020-05-03 14:00:00+01:00,0.00554,0.00554,0.00567,0.00557,0.00567,0.00557
2020-05-03 15:00:00+01:00,0.00583,0.00583,0.00704,0.00704,0.00704,0.00714
2020-05-03 16:00:00+01:00,0.00588,0.00588,0.00749,0.00749,0.00749,0.01021
2020-05-03 17:00:00+01:00,0.00592,0.00592,0.0077800000000000005,0.01267,0.01267,0.020050000000000002
2020-05-03 18:00:00+01:00,0.00596,0.00596,0.00786,0.01933,0.01933,0.02497
2020-05-03 19:00:00+01:00,0.006,0.006,0.00782,0.02609,0.02609,0.02869
2020-05-03 20:00:00+01:00,0.006030000000000001,0.006030000000000001,0.0076,0.02896,0.02896,0.02896
2020-05-03 21:00:00+01:00,0.00591,0.00591,0.007719999999999999,0.01196,0.01196,0.02537
2020-05-03 22:00:00+01:00,0.0058,0.0058,0.00718,0.00718,0.00718,0.02233
2020-05-03 23:00:00+01:00,0.00619,0.00619,0.00713,0.00713,0.00713,0.0222
2020-05-04 00:00:00+01:00,0.006059999999999999,0.006059999999999999,0.006889999999999999,0.006889999999999999,0.006889999999999999,0.020460000000000002
2020-05-04 01:00:00+01:00,0.00605,0.00605,0.0067800000000000004,0.0067800000000000004,0.0067800000000000004,0.02186
2020-05-04 02:00:00+01:00,0.00607,0.00607,0.006849999999999999,0.006849999999999999,0.006849999999999999,0.0207
2020-05-04 03:00:00+01:00,0.00613,0.00613,0.00713,0.00713,0.00713,0.02014
2020-05-04 04:00:00+01:00,0.00631,0.00631,0.0075,0.01322,0.01322,0.02299
2020-05-04 05:00:00+01:00,0.0062900000000000005,0.0062900000000000005,0.0074,0.03048,0.03048,0.03405
2020-05-04 06:00:00+01:00,0.00696,0.00696,0.00789,0.037630000000000004,0.04314,0.048530000000000004
2020-05-04 07:00:00+01:00,0.00824,0.00824,0.00824,0.03257,0.060520000000000004,0.055130000000000005
2020-05-04 08:00:00+01:00,0.00733,0.00733,0.00883,0.03171,0.04004,0.04004
2020-05-04 09:00:00+01:00,0.00704,0.00704,0.0089,0.025,0.02786,0.02786
2020-05-04 10:00:00+01:00,0.006849999999999999,0.006849999999999999,0.00925,0.016,0.025070000000000002,0.025070000000000002
2020-05-04 11:00:00+01:00,0.00674,0.00674,0.00916,0.02194,0.02296,0.02296
2020-05-04 12:00:00+01:00,0.00664,0.00664,0.00888,0.015,0.020739999999999998,0.020739999999999998
2020-05-04 13:00:00+01:00,0.00654,0.00654,0.00865,0.01843,0.01902,0.01902
2020-05-04 14:00:00+01:00,0.00654,0.00654,0.00862,0.01502,0.019579999999999997,0.019579999999999997
2020-05-04 15:00:00+01:00,0.0065,0.0065,0.008320000000000001,0.013349999999999999,0.019809999999999998,0.019809999999999998
2020-05-04 16:00:00+01:00,0.00664,0.00664,0.00813,0.02137,0.02239,0.02239
2020-05-04 17:00:00+01:00,0.0066,0.0066,0.00799,0.02339,0.024239999999999998,0.024239999999999998
2020-05-04 18:00:00+01:00,0.006679999999999999,0.006679999999999999,0.00795,0.02705,0.02792,0.02792
2020-05-04 19:00:00+01:00,0.006809999999999999,0.006809999999999999,0.00793,0.028030000000000003,0.02897,0.02897
2020-05-04 20:00:00+01:00,0.006849999999999999,0.006849999999999999,0.007690000000000001,0.02558,0.02599,0.02599
2020-05-04 21:00:00+01:00,0.00691,0.00691,0.0077800000000000005,0.022510000000000002,0.022510000000000002,0.022510000000000002
2020-05-04 22:00:00+01:00,0.00656,0.00656,0.0074199999999999995,0.01989,0.01989,0.01989
2020-05-04 23:00:00+01:00,0.00667,0.00667,0.00723,0.01799,0.01814,0.01814
2020-05-05 00:00:00+01:00,0.00652,0.00652,0.0070999999999999995,0.01662,0.01799,0.01799
2020-05-05 01:00:00+01:00,0.00653,0.00653,0.007019999999999999,0.016980000000000002,0.0172,0.0172
2020-05-05 02:00:00+01:00,0.00657,0.00657,0.00707,0.01778,0.01805,0.01805
2020-05-05 03:00:00+01:00,0.00667,0.00667,0.00713,0.0178,0.01807,0.01807
2020-05-05 04:00:00+01:00,0.006889999999999999,0.006889999999999999,0.00729,0.019620000000000002,0.020079999999999997,0.020079999999999997
2020-05-05 05:00:00+01:00,0.00698,0.00698,0.0075899999999999995,0.02215,0.0232,0.0232
2020-05-05 06:00:00+01:00,0.00784,0.00784,0.00784,0.02761,0.02854,0.02761
2020-05-05 07:00:00+01:00,0.008320000000000001,0.008320000000000001,0.008320000000000001,0.02606,0.02606,0.02606
2020-05-05 08:00:00+01:00,0.0078,0.0078,0.0078,0.022350000000000002,0.022350000000000002,0.022350000000000002
2020-05-05 09:00:00+01:00,0.00756,0.00756,0.00756,0.01992,0.01992,0.01992
2020-05-05 10:00:00+01:00,0.00738,0.00738,0.0074,0.02102,0.02102,0.02102
2020-05-05 11:00:00+01:00,0.00722,0.00722,0.00736,0.02027,0.02027,0.02027
2020-05-05 12:00:00+01:00,0.00714,0.00714,0.00714,0.019100000000000002,0.019100000000000002,0.019100000000000002
2020-05-05 13:00:00+01:00,0.00698,0.00698,0.00698,0.01716,0.01716,0.01716
2020-05-05 14:00:00+01:00,0.006860000000000001,0.006860000000000001,0.006860000000000001,0.016120000000000002,0.016120000000000002,0.016120000000000002
2020-05-05 15:00:00+01:00,0.0068,0.0068,0.0068,0.01731,0.01731,0.01731
2020-05-05 16:00:00+01:00,0.00677,0.00677,0.00677,0.02042,0.02042,0.02042
2020-05-05 17:00:00+01:00,0.00674,0.00674,0.00674,0.0241,0.0241,0.0241
2020-05-05 18:00:00+01:00,0.006809999999999999,0.006809999999999999,0.006809999999999999,0.027579999999999997,0.02875,0.02875
2020-05-05 19:00:00+01:00,0.006809999999999999,0.006809999999999999,0.006809999999999999,0.030420000000000003,0.032409999999999994,0.032409999999999994
2020-05-05 20:00:00+01:00,0.0067599999999999995,0.0067599999999999995,0.0067599999999999995,0.02734,0.02734,0.02734
2020-05-05 21:00:00+01:00,0.00677,0.00677,0.00677,0.02534,0.02534,0.02534
2020-05-05 22:00:00+01:00,0.00642,0.00642,0.00642,0.023239999999999997,0.023239999999999997,0.023239999999999997
2020-05-05 23:00:00+01:00,0.0066,0.0066,0.0066,0.016800000000000002,0.020989999999999998,0.020989999999999998
2020-05-06 00:00:00+01:00,0.00628,0.00628,0.00628,0.019899999999999998,0.020059999999999998,0.020059999999999998
2020-05-06 01:00:00+01:00,0.00623,0.00623,0.00623,0.01954,0.02,0.02
2020-05-06 02:00:00+01:00,0.00632,0.00632,0.00632,0.016,0.019039999999999998,0.019039999999999998
2020-05-06 03:00:00+01:00,0.00656,0.00656,0.00656,0.01507,0.01704,0.01704
2020-05-06 04:00:00+01:00,0.00708,0.00708,0.0069299999999999995,0.00749,0.0201,0.0201
2020-05-06 05:00:00+01:00,0.0079,0.0079,0.00704,0.01427,0.02495,0.02495
2020-05-06 06:00:00+01:00,0.00867,0.00867,0.00708,0.02881,0.0292,0.0292
2020-05-06 07:00:00+01:00,0.00863,0.00863,0.00715,0.02691,0.02696,0.02696
2020-05-06 08:00:00+01:00,0.00756,0.00756,0.00708,0.02422,0.02422,0.02422
2020-05-06 09:00:00+01:00,0.00741,0.00741,0.0070599999999999994,0.02116,0.02116,0.02116
2020-05-06 10:00:00+01:00,0.00743,0.00743,0.00705,0.01796,0.02034,0.02034
2020-05-06 11:00:00+01:00,0.00737,0.00737,0.00704,0.01021,0.02028,0.02028
2020-05-06 12:00:00+01:00,0.007019999999999999,0.007019999999999999,0.0069500000000000004,0.007019999999999999,0.01807,0.01807
2020-05-06 13:00:00+01:00,0.00675,0.00675,0.00675,0.00675,0.01641,0.01641
2020-05-06 14:00:00+01:00,0.00654,0.00654,0.00654,0.00654,0.01627,0.01627
2020-05-06 15:00:00+01:00,0.00635,0.00635,0.00635,0.00635,0.01669,0.01669
2020-05-06 16:00:00+01:00,0.0065,0.0065,0.0065,0.0065,0.018789999999999998,0.018789999999999998
2020-05-06 17:00:00+01:00,0.00649,0.00649,0.00649,0.00649,0.022940000000000002,0.022940000000000002
2020-05-06 18:00:00+01:00,0.006679999999999999,0.006679999999999999,0.006679999999999999,0.006679999999999999,0.02496,0.02496
2020-05-06 19:00:00+01:00,0.00677,0.00677,0.00677,0.00677,0.02542,0.02542
2020-05-06 20:00:00+01:00,0.007019999999999999,0.007019999999999999,0.006889999999999999,0.007019999999999999,0.02497,0.02497
2020-05-06 21:00:00+01:00,0.00663,0.00663,0.00663,0.00663,0.02468,0.02468
2020-05-06 22:00:00+01:00,0.0060999999999999995,0.0060999999999999995,0.0060999999999999995,0.0060999999999999995,0.02214,0.02214
2020-05-06 23:00:00+01:00,0.00624,0.00624,0.00624,0.00624,0.020079999999999997,0.020079999999999997
2020-05-07 00:00:00+01:00,0.00608,0.00608,0.00608,0.00608,0.019030000000000002,0.019030000000000002
2020-05-07 01:00:00+01:00,0.0061200000000000004,0.0061200000000000004,0.0061200000000000004,0.0061200000000000004,0.01857,0.01857
2020-05-07 02:00:00+01:00,0.00638,0.00638,0.00638,0.00638,0.0185,0.0185
2020-05-07 03:00:00+01:00,0.0066500000000000005,0.0066500000000000005,0.0066500000000000005,0.00844,0.01848,0.01848
2020-05-07 04:00:00+01:00,0.00732,0.00732,0.0069299999999999995,0.016,0.01907,0.01907
2020-05-07 05:00:00+01:00,0.00838,0.00838,0.00698,0.0192,0.023010000000000003,0.023010000000000003
2020-05-07 06:00:00+01:00,0.00884,0.00884,0.0071600000000000006,0.02503,0.02503,0.02503
2020-05-07 07:00:00+01:00,0.00973,0.00973,0.00734,0.02498,0.02498,0.02498
2020-05-07 08:00:00+01:00,0.00865,0.00865,0.0074199999999999995,0.02154,0.02154,0.02154
2020-05-07 09:00:00+01:00,0.00848,0.00848,0.00744,0.0197,0.0197,0.0197
2020-05-07 10:00:00+01:00,0.00838,0.00838,0.00763,0.019059999999999997,0.019059999999999997,0.019059999999999997
2020-05-07 11:00:00+01:00,0.0083,0.0083,0.007549999999999999,0.01706,0.01706,0.01706
2020-05-07 12:00:00+01:00,0.00825,0.00825,0.00753,0.01541,0.01675,0.01675
2020-05-07 13:00:00+01:00,0.008199999999999999,0.008199999999999999,0.00753,0.0152,0.01734,0.01734
2020-05-07 14:00:00+01:00,0.00809,0.00809,0.00756,0.0152,0.01832,0.01832
2020-05-07 15:00:00+01:00,0.00807,0.00807,0.0076500000000000005,0.01528,0.019,0.019
2020-05-07 16:00:00+01:00,0.008060000000000001,0.008060000000000001,0.00762,0.019,0.020390000000000002,0.020390000000000002
2020-05-07 17:00:00+01:00,0.00802,0.00802,0.00777,0.02,0.02691,0.02691
2020-05-07 18:00:00+01:00,0.008060000000000001,0.008060000000000001,0.007940000000000001,0.0249,0.04895,0.04895
2020-05-07 19:00:00+01:00,0.008119999999999999,0.008119999999999999,0.008119999999999999,0.027420000000000003,0.05098,0.05098
2020-05-07 20:00:00+01:00,0.00816,0.00816,0.00816,0.0325,0.03545,0.03545
2020-05-07 21:00:00+01:00,0.008119999999999999,0.008119999999999999,0.008119999999999999,0.023870000000000002,0.02793,0.02793
2020-05-07 22:00:00+01:00,0.0077599999999999995,0.0077599999999999995,0.0077599999999999995,0.023620000000000002,0.0258,0.0258
2020-05-07 23:00:00+01:00,0.00766,0.00766,0.00766,0.02318,0.02318,0.02318
2020-05-08 00:00:00+01:00,0.00746,0.00746,0.00746,0.019100000000000002,0.02044,0.02044
2020-05-08 01:00:00+01:00,0.0074199999999999995,0.0074199999999999995,0.0074199999999999995,0.016,0.02004,0.02004
2020-05-08 02:00:00+01:00,0.00744,0.00744,0.00744,0.01568,0.02009,0.02009
2020-05-08 03:00:00+01:00,0.00749,0.00749,0.00749,0.01542,0.020829999999999998,0.020829999999999998
2020-05-08 04:00:00+01:00,0.0076,0.0076,0.0076,0.0198,0.022609999999999998,0.022609999999999998
2020-05-08 05:00:00+01:00,0.00805,0.00805,0.00805,0.02554,0.026949999999999998,0.026949999999999998
2020-05-08 06:00:00+01:00,0.009349999999999999,0.009349999999999999,0.009349999999999999,0.02843,0.03009,0.03009
2020-05-08 07:00:00+01:00,0.009869999999999999,0.009869999999999999,0.01251,0.02574,0.0268,0.0268
2020-05-08 08:00:00+01:00,0.00951,0.00951,0.01242,0.02248,0.02299,0.02299
2020-05-08 09:00:00+01:00,0.00874,0.00874,0.009789999999999998,0.01786,0.02035,0.02035
2020-05-08 10:00:00+01:00,0.008400000000000001,0.008400000000000001,0.008400000000000001,0.008400000000000001,0.019010000000000003,0.019010000000000003
2020-05-08 11:00:00+01:00,0.008029999999999999,0.008029999999999999,0.008029999999999999,0.008029999999999999,0.01789,0.01789
2020-05-08 12:00:00+01:00,0.007719999999999999,0.007719999999999999,0.007719999999999999,0.007719999999999999,0.016,0.016
2020-05-08 13:00:00+01:00,0.0074800000000000005,0.0074800000000000005,0.0074800000000000005,0.0074800000000000005,0.01504,0.01504
2020-05-08 14:00:00+01:00,0.00731,0.00731,0.00731,0.00731,0.01626,0.01626
2020-05-08 15:00:00+01:00,0.0073,0.0073,0.0073,0.0073,0.0193,0.0193
2020-05-08 16:00:00+01:00,0.00746,0.00746,0.00746,0.02179,0.02247,0.02247
2020-05-08 17:00:00+01:00,0.00756,0.00756,0.00756,0.0256,0.02696,0.02696
2020-05-08 18:00:00+01:00,0.00764,0.00764,0.00764,0.03162,0.03693,0.03693
2020-05-08 19:00:00+01:00,0.007719999999999999,0.007719999999999999,0.007719999999999999,0.035,0.04162,0.04162
2020-05-08 20:00:00+01:00,0.00779,0.00779,0.00779,0.02878,0.03071,0.03071
2020-05-08 21:00:00+01:00,0.00757,0.00757,0.00757,0.02887,0.02933,0.02933
2020-05-08 22:00:00+01:00,0.00735,0.00735,0.00735,0.0249,0.0249,0.0249
2020-05-08 23:00:00+01:00,0.00785,0.00785,0.00785,0.02151,0.02151,0.02151
2020-05-09 00:00:00+01:00,0.007719999999999999,0.007719999999999999,0.007719999999999999,0.02072,0.02072,0.02072
2020-05-09 01:00:00+01:00,0.0076,0.0076,0.0076,0.02089,0.02089,0.02089
2020-05-09 02:00:00+01:00,0.0076,0.0076,0.0076,0.020730000000000002,0.02101,0.02101
2020-05-09 03:00:00+01:00,0.00762,0.00762,0.00762,0.02136,0.022,0.022
2020-05-09 04:00:00+01:00,0.007690000000000001,0.007690000000000001,0.007690000000000001,0.02118,0.02173,0.02173
2020-05-09 05:00:00+01:00,0.007980000000000001,0.007980000000000001,0.007980000000000001,0.02111,0.02111,0.02111
2020-05-09 06:00:00+01:00,0.00789,0.00789,0.00789,0.02111,0.02111,0.02111
2020-05-09 07:00:00+01:00,0.00809,0.00809,0.00809,0.02106,0.02106,0.02106
2020-05-09 08:00:00+01:00,0.00852,0.00852,0.00852,0.020239999999999998,0.020239999999999998,0.020239999999999998
2020-05-09 09:00:00+01:00,0.00863,0.00863,0.00863,0.018789999999999998,0.018789999999999998,0.018789999999999998
2020-05-09 10:00:00+01:00,0.0086,0.0086,0.0086,0.018699999999999998,0.019010000000000003,0.019010000000000003
2020-05-09 11:00:00+01:00,0.00847,0.00847,0.00847,0.0149,0.01838,0.01838
2020-05-09 12:00:00+01:00,0.008230000000000001,0.008230000000000001,0.008230000000000001,0.01693,0.01693,0.01693
2020-05-09 13:00:00+01:00,0.00807,0.00807,0.00807,0.0147,0.01602,0.01602
2020-05-09 14:00:00+01:00,0.00797,0.00797,0.00797,0.01475,0.01475,0.01475
2020-05-09 15:00:00+01:00,0.00797,0.00797,0.00797,0.01483,0.016050000000000002,0.016050000000000002
2020-05-09 16:00:00+01:00,0.00816,0.00816,0.00816,0.02111,0.02111,0.02111
2020-05-09 17:00:00+01:00,0.00845,0.00845,0.00826,0.026969999999999997,0.026969999999999997,0.026969999999999997
2020-05-09 18:00:00+01:00,0.00853,0.00853,0.008230000000000001,0.03661,0.03661,0.03661
2020-05-09 19:00:00+01:00,0.00846,0.00846,0.00799,0.03399,0.03399,0.03399
2020-05-09 20:00:00+01:00,0.00852,0.00852,0.00795,0.02828,0.02828,0.02828
2020-05-09 21:00:00+01:00,0.00808,0.00808,0.00805,0.02641,0.02641,0.02641
2020-05-09 22:00:00+01:00,0.00783,0.00783,0.00783,0.02293,0.02293,0.02293
2020-05-09 23:00:00+01:00,0.00807,0.00807,0.00807,0.0207,0.0207,0.0207
2020-05-10 00:00:00+01:00,0.0079,0.0079,0.0079,0.01941,0.01941,0.01941
